Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,11.0,240298.0,Jajoo Surgicals Pvt. Ltd.,INR,1.0,11,240457,ELEVATION MEDISOLUTIONS LLP,20-Sep-2024 11:10 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,12.0,240030.0,MEDICARE HYGIENE LIMITED,INR,1.0,12,239801,HEALTHIUM MEDTECH LIMITED,01-Oct-2024 05:39 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,13.0,239954.0,MAIS INDIA MEDICAL DEVICES PVT LTD,INR,1.0,13,242601,Hindustan Syringes And Medical Devices Ltd,06-Oct-2024 08:53 PM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,14.0,239901.0,Romsons Scientific and Surgical Industries Pvt. Ltd.,INR,1.0,14,239668,Hi-Tech Medics Pvt. Ltd.,07-Oct-2024 10:34 AM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,15.0,239873.0,PRIMEWEAR HYGINE (INDIA) PRODUCT LIMITED,INR,1.0,15,240608,iLife Medical Devices Pvt Ltd,30-Sep-2024 02:19 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,16.0,239801.0,HEALTHIUM MEDTECH LIMITED,INR,1.0,16,239746,India Medtronic Pvt. Ltd.,06-Oct-2024 09:10 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,17.0,239775.0,M/s Sterimed Surgicals India Pvt Ltd,INR,1.0,17,241478,ISCON SURGICALS LTD.,02-Oct-2024 12:02 PM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,18.0,239766.0,M/s Sterimed Medical Devices Pvt Ltd,INR,1.0,18,240298,Jajoo Surgicals Pvt. Ltd.,07-Oct-2024 12:59 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,19.0,239746.0,India Medtronic Pvt. Ltd.,INR,1.0,19,241553,Johnson and Johnson Private Limited,05-Oct-2024 03:53 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,20.0,239677.0,Newtech Medical Devices Pvt. Ltd.,INR,1.0,20,240301,Kishan Chand & Sons,07-Oct-2024 12:36 PM,Rejected-Technical,As per minutes.,03-Nov-2024 03:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,21.0,239674.0,Amkay Products Pvt. Ltd.,INR,1.0,21,240916,KS SURGICAL PVT LTD,07-Oct-2024 02:02 PM,Rejected-Technical,As per minutes.,03-Nov-2024 03:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,22.0,239668.0,Hi-Tech Medics Pvt. Ltd.,INR,1.0,22,240545,LIFELONG MEDITECH PVT. LTD.,04-Oct-2024 03:28 PM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,23.0,239665.0,R R Medical Enterprises Private Limited,INR,1.0,23,239954,MAIS INDIA MEDICAL DEVICES PVT LTD,19-Sep-2024 06:11 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,24.0,239662.0,Poly Medicure Ltd.,INR,1.0,24,239651,MARUTIMEDITECH PVT LTD,07-Oct-2024 02:33 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,25.0,239651.0,MARUTIMEDITECH PVT LTD,INR,1.0,25,240030,MEDICARE HYGIENE LIMITED,02-Oct-2024 05:57 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,26.0,239650.0,WILSON TAPES PVT. LTD,INR,1.0,26,239789,MEDIPLUS INDIA LIMITED,27-Sep-2024 11:46 AM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,27,242207,Medisafe International,04-Oct-2024 07:12 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,28,239695,M/s. Eucare Pharmaceuticals Pvt Ltd,06-Oct-2024 10:28 PM,Rejected-Technical,As per minutes.,03-Nov-2024 03:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,29,239766,M/s Sterimed Medical Devices Pvt Ltd,08-Oct-2024 07:02 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,30,239775,M/s Sterimed Surgicals India Pvt Ltd,08-Oct-2024 07:08 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,31,240826,M/S SURU INTERNATIONAL PVT. LTD,07-Oct-2024 11:45 AM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,32,239753,Neptune Orthopaedics,17-Sep-2024 01:36 PM,Rejected-Technical,As per minutes.,03-Nov-2024 03:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,33,239677,Newtech Medical Devices Pvt. Ltd.,21-Sep-2024 11:51 AM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,34,242175,OysterMedisafeprivateLimited,05-Oct-2024 07:05 PM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,35,239952,Paramount Surgimed Limited,07-Oct-2024 10:24 AM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,36,240949,P. H. HEALTHCARE PVT. LTD.,25-Sep-2024 08:07 PM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,37,239662,Poly Medicure Ltd.,05-Oct-2024 01:40 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,38,239873,PRIMEWEAR HYGINE (INDIA) PRODUCT LIMITED,26-Sep-2024 04:48 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,39,239799,Ribbel International Ltd,26-Sep-2024 11:13 AM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,40,239901,Romsons Scientific and Surgical Industries Pvt. Ltd.,25-Sep-2024 04:44 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,41,239665,R R Medical Enterprises Private Limited,01-Oct-2024 01:02 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,42,241106,SAKSHAM LIFE,03-Oct-2024 02:31 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,43,240533,SHREE UMIYA SURGICAL PVT. LTD.,05-Oct-2024 12:14 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,44,242688,Sterisafe Health Solutions,07-Oct-2024 11:42 AM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,45,240939,UDAIPUR HEALTH CARE PVT LTD,04-Oct-2024 08:34 PM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,46,239650,WILSON TAPES PVT. LTD,09-Oct-2024 11:31 AM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
