Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,11.0,231866.0,FREEDOM MEDICAL SERVICES,INR,"1,517.33",11,232016,IMPERIAL SURGICALS,09-Apr-2024 01:05 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,12.0,231872.0,MEDEVIS RUBPLAST INDIA PRIVATE LIMITED,INR,207,12,231886,InnAccel Technologies Private Limited,03-Apr-2024 04:48 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,13.0,231886.0,InnAccel Technologies Private Limited,INR,"12,656",13,231829,Jyoti Pharmaceuticals,03-Apr-2024 06:35 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,14.0,231887.0,ROOTS AND ASSOCIATES,INR,"6,521.84",14,231726,M B Traders,03-Apr-2024 07:28 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,15.0,231949.0,B.M. PHARMA & HEALTHCARE PVT.LTD.,INR,"19,137.21",15,231872,MEDEVIS RUBPLAST INDIA PRIVATE LIMITED,06-Apr-2024 11:26 AM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,16.0,231954.0,Premier Sales,INR,"19,002.71",16,231701,MEDISYS,04-Apr-2024 12:49 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,17.0,231963.0,SRL Associates,INR,"5,856.38",17,231754,M/S MEDICINE PARK,03-Apr-2024 07:19 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,18.0,232016.0,IMPERIAL SURGICALS,INR,97.32,18,231488,M/S NRSB NON WOVEN FABRICS LLP,03-Apr-2024 04:49 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,19.0,232351.0,DRUG HOME,INR,"1,148.26",19,231747,NEW KAVITA DRUGS AND SURGICALS,09-Apr-2024 03:14 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,20.0,232364.0,DEBANJALI DEY,INR,372.46,20,231373,PEARL MED SCIENCES INDIA,03-Apr-2024 02:26 PM,Rejected-AOC,Not awarded as rates quoted are higher than 10 percent of previous rate,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,21,231396,PM CONSTRUCTION AND SUPPLY,30-Mar-2024 02:42 PM,Rejected-AOC,Not awarded as rates quoted are higher than 10 percent of previous rate,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,22,231954,Premier Sales,04-Apr-2024 01:46 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,23,231887,ROOTS AND ASSOCIATES,04-Apr-2024 01:44 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,24,231721,S R ENTERPRISE,03-Apr-2024 12:17 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,25,231963,SRL Associates,10-Apr-2024 11:13 AM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,26,231484,SURAVI ENTERPRISE,09-Apr-2024 03:46 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
