object_id,SOPD_tenders_awarded_value,timeperiod
18-305-00132,2907192.5,2020_08
18-305-00136,19764000.0,2020_08
18-307-00145,19025834.26,2020_08
18-313-00175,23163651.0,2020_08
18-316-00184,28107000.0,2020_08
18-316-00188,33561488.0,2020_08
18-323-00226,101369418.0,2020_08
18-755-00279,16252000.0,2020_08
18-756-00251,6144826.02,2020_08
18-758-00256,27713207.32,2020_08
18-758-00257,29566076.1,2020_08
18-760-00281,8197200.0,2020_08
18-306-00139,6075902.0,2020_09
18-316-00185,14134122.98,2020_09
18-317-00190,12158337.87,2020_09
18-318-00195,5715463.0,2020_09
18-321-00216,2347198.0,2020_09
18-305-00134,50324973.72,2020_10
18-305-00135,6979500.0,2020_10
18-308-00150,121399657.09,2020_10
18-309-00154,38850000.0,2020_10
18-310-00161,65522816.72,2020_10
18-316-00185,183237751.1,2020_10
18-303-00122,45671348.4,2020_11
18-323-00226,12262637.0,2020_11
18-316-00185,92982327.06,2020_12
18-305-00134,4973636.83,2021_01
18-323-00226,15756376.0,2021_01
18-300-00104,23694617.0,2021_02
18-306-00139,167158080.0,2021_02
18-316-00187,14499137.0,2021_02
18-300-00104,25982273.2,2021_03
18-313-00175,0.0,2021_03
18-316-00185,15971623.0,2021_03
18-317-00190,39646164.99,2021_03
18-321-00210,30585600.0,2021_03
18-321-00272,7895813.0,2021_03
18-323-00226,9604566.0,2021_03
18-756-00251,58876000.0,2021_03
18-317-00189,145026209.0,2021_04
18-321-00210,12168000.0,2021_04
18-321-00211,17999143.0,2021_04
18-300-00104,75359582.82,2021_05
18-301-00112,15394964.76,2021_05
18-302-00115,13374172.34,2021_05
18-304-00128,0.0,2021_05
18-322-00219,114886568.48,2021_05
18-326-00246,4247067.0,2021_05
18-300-00101,8544502.0,2021_06
18-300-00104,401832619.05,2021_06
18-322-00219,55984300.0,2021_06
18-323-00226,36528208.71,2021_06
18-324-00262,12777482.88,2021_06
18-323-00226,7772400.0,2021_07
18-300-00104,9997133.0,2021_08
18-320-00207,18684276.0,2021_08
18-300-00104,10900961.35,2021_09
18-756-00251,19851602.0,2021_09
18-323-00226,17842722.79,2021_10
18-306-00139,119440825.0,2021_12
18-300-00104,6852963.0,2022_01
18-324-00234,6847997.0,2022_01
18-302-00117,23821600.0,2022_02
18-308-00150,487487580.0,2022_02
18-308-00152,9111437.0,2022_02
18-322-00219,31689779.0,2022_02
18-323-00226,5631676.0,2022_02
18-760-00281,42083269.0,2022_02
18-303-00122,29647449.0,2022_03
18-306-00139,152759822.0,2022_03
18-307-00145,0.0,2022_03
18-308-00150,49569299.0,2022_03
18-310-00158,166525900.0,2022_03
18-310-00163,59148310.0,2022_03
18-322-00219,119593114.0,2022_03
18-324-00262,5441779.5,2022_03
18-325-00269,98826773.0,2022_03
18-326-00246,9911488.91,2022_03
18-760-00281,31230424.0,2022_03
18-303-00122,2100000.0,2022_04
18-304-00128,143795991.0,2022_04
18-306-00139,119879436.0,2022_04
18-307-00145,0.0,2022_04
18-307-00147,84910058.0,2022_04
18-308-00150,144366984.77,2022_04
18-310-00163,7610532.0,2022_04
18-317-00189,67216200.02,2022_04
18-322-00219,47418436.0,2022_04
18-324-00262,2247500.0,2022_04
18-325-00269,44794076.0,2022_04
18-760-00281,62630217.0,2022_04
18-302-00119,53761642.0,2022_05
18-304-00128,79098376.01,2022_05
18-308-00150,111289481.0,2022_05
18-316-00185,31447941.0,2022_05
18-316-00187,17888464.0,2022_05
18-317-00189,214214750.47,2022_05
18-322-00219,17987080.0,2022_05
18-760-00281,26820792.0,2022_05
18-301-00112,0.0,2022_06
18-305-00134,186855227.0,2022_06
18-307-00145,89761247.0,2022_06
18-308-00150,163006515.0,2022_06
18-322-00219,88709800.9,2022_06
18-305-00134,21402151.0,2022_07
18-317-00189,22925566.0,2022_07
18-322-00219,107593236.8,2022_07
18-323-00226,44501118.0,2022_07
18-303-00122,53380346.0,2022_08
18-322-00219,46492651.0,2022_08
18-302-00115,0.0,2022_09
18-308-00150,10593822.0,2022_09
18-317-00189,19221176.0,2022_09
18-322-00219,9999486.0,2022_09
18-317-00190,26992020.0,2022_10
18-303-00122,37800091.0,2022_11
18-305-00134,26642973.65,2022_11
18-305-00134,413324.0,2022_12
18-313-00175,33751069.0,2022_12
18-320-00206,2210582.0,2022_12
18-320-00207,12296516.45,2022_12
18-322-00219,25141467.0,2022_12
18-326-00246,12099493.02,2023_01
18-318-00195,0.0,2023_02
18-322-00219,17500653.0,2023_02
18-316-00185,57543145.0,2023_03
18-318-00195,97296585.0,2023_03
18-321-00216,3325000.0,2023_03
18-322-00219,105489000.0,2023_03
18-322-00220,4511785.0,2023_04
18-759-00255,30367798.0,2023_04
18-324-00262,11305801.0,2023_05
18-318-00195,84236123.0,2023_06
18-320-00206,3366786.0,2023_06
18-322-00219,185252067.66,2023_06
18-322-00219,31066357.6,2023_07
18-322-00219,118841566.0,2023_08
18-320-00206,25882020.0,2023_09
18-322-00219,18959996.0,2023_09
18-325-00269,11966650.0,2023_09
18-326-00246,17058112.0,2023_10
18-322-00219,18804754.0,2023_11
18-300-00104,8299000.0,2023_12
18-320-00206,2225754.2,2023_12
18-322-00219,32778000.0,2023_12
18-758-00257,28276200.0,2023_12
18-324-00262,8999449.0,2024_02
18-326-00246,9998349.16,2024_02
18-300-00104,2499478.28,2024_03
18-324-00262,5867915.0,2024_03
18-326-00246,10499274.36,2024_03
18-308-00152,99696520.0,2024_04
18-322-00219,17996385.6,2024_05
18-308-00152,35280000.0,2024_06
18-322-00219,48353400.0,2024_07
18-326-00246,4188529.06,2024_07
18-799-00124,14939735.0,2024_07
18-300-00104,35494824.0,2024_08
18-303-00122,15823875.0,2024_08
18-305-00134,31555214.0,2024_08
18-306-00139,16993369.02,2024_08
18-323-00226,3796148.0,2024_08
18-816-00261,7648971.0,2024_08
18-321-00273,16348000.0,2024_09
18-322-00219,78027089.12,2024_09
18-323-00226,3202650.91,2024_09
18-755-00279,24371153.0,2024_09
18-303-00122,15479291.0,2024_10
18-305-00134,11958271.0,2024_10
18-322-00219,66484606.02,2024_10
18-323-00226,41226054.69,2024_10
18-300-00104,2499497.45,2024_11
18-324-00262,7478986.28,2024_11
18-326-00246,6379327.16,2024_11
18-302-00117,58346058.6,2024_12
