Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13,258714,KASG & Co.,16-Feb-2025 09:39 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,14,258659,Komandoor and Co LLP,16-Feb-2025 02:56 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,15,258762,m borar,17-Feb-2025 11:04 AM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,16,258146,M/s. Borkar And Muzumdar,11-Feb-2025 03:12 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,17,258732,M/s J N Gupta and Co,17-Feb-2025 12:22 AM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,18,258462,M/S O.M Kejriwal & Co.,16-Feb-2025 08:05 PM,Accepted-AOC,LoA awarded vide CGM(Audit) /Establishment/ 2023/11/88/Pt-III/11 dated 13/03/025,09-Jun-2025 04:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,19,258160,OP TOTLA & CO.,15-Feb-2025 02:25 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,20,258606,Raj Har Gopal & Co.,15-Feb-2025 07:24 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,21,258331,RAMA K GUPTA AND CO.,13-Feb-2025 04:38 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,22,258680,RAO AND EMMAR,17-Feb-2025 11:38 AM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,23,258566,"Sanjay Hazarika andCo., Chartered Accountants",17-Feb-2025 12:07 PM,Rejected-Technical,Technically dis-qualified,26-Feb-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,24,258641,Sarupria Somani & Associates,17-Feb-2025 12:25 PM,Rejected-Finance,Already awarded packages.,03-Mar-2025 04:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,25,258795,SATENDRA GUPTA AND ASSOCIATES,17-Feb-2025 12:12 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,26,258618,S Guha & Associates,15-Feb-2025 08:48 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,27,258544,SPRKCO,15-Feb-2025 03:11 PM,Rejected-Technical,Technically dis-qualified,26-Feb-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
