Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,258688,GRAND MARK & ASSOCIATES,16-Feb-2025 07:07 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,258579,Hari Singh and Associates,16-Feb-2025 07:30 PM,Not Admitted-Fee/PreQual/Technical,Others-Exemption availed in UDYAM is not as per specified services,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13,258643,KASG & Co.,16-Feb-2025 01:27 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,14,258651,Komandoor and Co LLP,16-Feb-2025 02:29 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,15,258782,m borar,17-Feb-2025 11:31 AM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,16,258141,M/s. Borkar And Muzumdar,11-Feb-2025 02:55 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,17,258727,M/s J N Gupta and Co,17-Feb-2025 12:03 AM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,18,258585,M/S O.M Kejriwal & Co.,16-Feb-2025 08:25 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,19,258543,OP TOTLA & CO.,15-Feb-2025 03:08 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,20,258071,P.K.Patwa & co.,13-Feb-2025 01:37 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,21,258592,Raj Har Gopal & Co.,15-Feb-2025 06:44 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,22,258308,RAMA K GUPTA AND CO.,13-Feb-2025 02:20 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,23,258675,RAO AND EMMAR,17-Feb-2025 11:12 AM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,24,257948,RKP ASSOCIATES,08-Feb-2025 03:26 PM,Rejected-Finance,QCBS score is 85.21,03-Mar-2025 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,25,258475,R M Kothari & Co.,17-Feb-2025 12:45 PM,Rejected-Finance,QCBS score is 85.22,03-Mar-2025 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,26,258763,"Sanjay Hazarika andCo., Chartered Accountants",17-Feb-2025 11:11 AM,Rejected-Technical,Technically dis-qualified,26-Feb-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,27,258669,Sarupria Somani & Associates,17-Feb-2025 12:07 PM,Rejected-Finance,QCBS score is 97 and already awarded package,03-Mar-2025 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,28,258724,SATENDRA GUPTA AND ASSOCIATES,17-Feb-2025 12:03 AM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,29,258613,S Guha & Associates,15-Feb-2025 08:33 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,30,258833,Singhi & Co.,17-Feb-2025 12:49 PM,Rejected-Technical,Technically dis-qualified,26-Feb-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,31,258525,SPRKCO,15-Feb-2025 02:13 PM,Rejected-Technical,Technically dis-qualified,26-Feb-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
